id,name,type,address,area,business_area,telephone,location,longitude,latitude,distance_from_center(m),rating,cost,open_time,tags,popularity_score,popularity_level,sales_estimate,featured_comment,comment_length,timestamp,has_real_comment
B0H1D1RGPF,沪上阿姨·精选茶饮(天津香缇广场店),餐饮服务;冷饮店;冷饮店,双新街梨双路与微山南路交口香堤广场2号楼-3-1,津南区,,13114801185,"117.281437,39.021814",117.281437,39.021814,6904.83,4.3,16.00,09:30-22:30,,8.1,受欢迎,中高,,0,2025-12-05 22:20:15,False
B0JDP7NNJO,秘境鹿屿CAKE生日蛋糕·冰淇淋·动物奶油(津南店),餐饮服务;糕饼店;糕饼店,双新街梨双公路与徽山南路交口香堤广场3-7号,津南区,,13332010851,"117.281125,39.021525",117.281125,39.021525,6908.69,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:14,False
B0G1ZC742H,五福西点(双港店),餐饮服务;糕饼店;糕饼店,双港镇赤龙南里104号,津南区,,15720321375,"117.318224,39.044458",117.318224,39.044458,6928.94,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:14,False
B0KRXU8DC0,Miss Blue生日蛋糕,餐饮服务;糕饼店;糕饼店,双港镇梨双路与微山南路交叉口香堤广场3-102,津南区,,18920538069;18920963691,"117.280594,39.021386",117.280594,39.021386,6937.83,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:14,False
B0K1PDA6PJ,简爱纯享蛋糕店,餐饮服务;糕饼店;糕饼店,双港镇微山南路香缇广场(景荷道地铁站A1口步行340米),津南区,,17702232677,"117.280870,39.021752",117.28087,39.021752,6941.15,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:15,False
B0J2BAKI25,库迪咖啡(津南香堤广场店),餐饮服务;咖啡厅;咖啡厅,双新街梨双路与微山南路交口香堤广场3号楼1201,津南区,,13370421580,"117.280664,39.021522",117.280664,39.021522,6941.35,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:10,False
B0KK9ZQ617,延一串店,餐饮服务;餐饮相关场所;餐饮相关,北闸口镇旺明福商业街5-19(第二小学对面),津南区,,15802260941,"117.409922,38.947457",117.409922,38.947457,6946.86,4.0,[],10:00-21:00,,8.0,受欢迎,中高,,0,2025-12-05 22:17:41,False
B0G2UR60HB,广东小馆(香堤广场店),餐饮服务;中餐厅;广东菜(粤菜),双港镇香堤广场5号楼104(景荷道地铁站A1口步行410米),津南区,,18602276762,"117.279943,39.020848",117.279943,39.020848,6951.17,4.3,93.00,11:00-14:00 16:30-21:30,,9.6,受欢迎,中高,,0,2025-12-05 22:19:20,False
B0LUM7GJ37,幸运咖(香堤广场店),餐饮服务;餐饮相关场所;餐饮相关,双港首创禧悦时光(香堤广场)微山南路2-3-3号,津南区,,15565122200,"117.280175,39.021127",117.280175,39.021127,6951.71,3.9,4.00,[],,7.3,一般,中等,,0,2025-12-05 22:21:10,False
B0LBAL5OX8,瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,梨双公路与微山南路交口禧悦时光,津南区,,18516380072,"117.280994,39.022177",117.280994,39.022177,6959.32,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:11,False
B0HRS5P7JH,芳竹园火锅(禧悦时光店),餐饮服务;中餐厅;火锅店,芳竹园火锅(天津禧悦时光2F),津南区,,无,"117.281307,39.022648",117.281307,39.022648,6967.42,4.3,70.00,10:00-22:00,,9.6,受欢迎,中高,,0,2025-12-05 22:17:42,False
B0JGO5UECM,尚吉家寿司,餐饮服务;外国餐厅;日本料理,9-101(景荷道地铁站A1口步行480米),津南区,,13323322339,"117.280502,39.021768",117.280502,39.021768,6968.35,4.2,30.00,10:00-23:00,,8.4,受欢迎,中高,,0,2025-12-05 22:19:26,False
B0FFKJA5HP,豆豆家中韩料理(香堤广场店),餐饮服务;外国餐厅;韩国料理,双港镇梨双公路与微山南路交口香堤广场8号楼-1061,津南区,,15822969431;16600289431,"117.280456,39.021726",117.280456,39.021726,6968.99,4.1,33.00,10:00-21:00,,8.2,受欢迎,中高,,0,2025-12-05 22:19:38,False
B001618M3W,浓情蛋糕店,餐饮服务;糕饼店;糕饼店,双港镇赤龙南里7号楼-底商,津南区,,13302077970;13820612132,"117.318091,39.044806",117.318091,39.044806,6969.19,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:15,False
B0G03KFXZH,好利来(禧悦汇店),餐饮服务;糕饼店;糕饼店,梨双路与微山南路交叉口首创禧悦时光商业广场一层104号,津南区,,022-88828650,"117.281437,39.022855",117.281437,39.022855,6971.67,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:15,False
B0FFJD487T,三和聚麻辣香锅,餐饮服务;中餐厅;中餐厅,领世路与微山南路交口香堤广场8-2,津南区,,13114961599;13163106276,"117.280262,39.021609",117.280262,39.021609,6975.49,4.3,42.00,09:00-21:00,,8.6,受欢迎,中高,,0,2025-12-05 22:19:01,False
B0K37RKAGS,川品香川味小吃,餐饮服务;中餐厅;四川菜(川菜),仁永名居东门北100米,津南区,,无,"117.318070,39.044924",117.31807,39.044924,6982.09,3.8,[],[],,7.6,一般,中等,,0,2025-12-05 22:19:02,False
B0KR0ZMZIU,CHAGEE霸王茶姬(天津禧悦时光广场店),餐饮服务;冷饮店;冷饮店,梨双路与微山南路交口禧悦时光广场地上一层101号,津南区,,4008788359,"117.281125,39.022698",117.281125,39.022698,6983.46,4.3,20.00,09:00-21:00,,8.1,受欢迎,中高,,0,2025-12-05 22:20:16,False
B0IUGSQBMF,韶山冲·湖南菜(津南领世郡店),餐饮服务;中餐厅;湖南菜(湘菜),领世路香堤广场5号楼(景荷道地铁站A1口步行480米),津南区,,022-58203766,"117.279530,39.020932",117.27953,39.020932,6986.08,4.5,75.00,10:30-21:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:19:15,False
B0FFKTD70L,枫林阁茶楼(首创·玲珑墅昆兰苑北区店),餐饮服务;餐饮相关场所;餐饮相关,双港镇首创昆兰苑87-5-101,津南区,,13302037965,"117.278923,39.020209",117.278923,39.020209,6986.19,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:44,False
B0LDTD24DH,冰冰酱老味刨冰(香缇广场店),餐饮服务;甜品店;甜品店,双新街梨双路与微山南路交口香堤广场7-2-4,津南区,,13821516609,"117.279730,39.021345",117.27973,39.021345,6997.14,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:31,False
B0J0CLCT9L,蜜雪冰城(首创·爱这城店),餐饮服务;冷饮店;冷饮店,香堤道与领世路交叉口北120米,津南区,,13456818625;15320037030,"117.279727,39.021356",117.279727,39.021356,6998.03,4.4,12.00,09:00-20:00,,8.3,受欢迎,中高,,0,2025-12-05 22:20:16,False
B0LR5LCFQP,街霸冷萃酸奶水果捞,餐饮服务;冷饮店;冷饮店,赤龙街d35-08号,津南区,,18622217873,"117.318088,39.045116",117.318088,39.045116,7001.47,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:27,False
B0HG0C046B,恩来顺火锅(香堤广场店),餐饮服务;中餐厅;火锅店,双港镇梨双路与微山南路交口香堤广场6-7,津南区,,022-59381009,"117.279426,39.021276",117.279426,39.021276,7014.71,4.4,[],10:00-23:00,,8.8,受欢迎,中高,,0,2025-12-05 22:17:42,False
B0HBLRCBFP,星巴克(天津禧悦时光广场店),餐饮服务;咖啡厅;星巴克咖啡,双港镇梨双路与微山南路交口禧悦时光广场地上一层101-1号,津南区,,022-28592933,"117.280967,39.023019",117.280967,39.023019,7015.3,4.7,33.00,06:30-21:00,,9.4,非常受欢迎,高,,0,2025-12-05 22:21:11,False
B0LU7NVBLB,天津小到佳重庆369地摊火锅(津南分店),餐饮服务;餐饮相关场所;餐饮相关,赤龙街27号,津南区,,15222700133;15620744888,"117.313391,39.043790",117.313391,39.04379,7021.65,3.8,48.00,17:00-04:00,,7.6,一般,中等,,0,2025-12-05 22:17:43,False
B0LUPU4RY9,赤龙暴打柠檬茶,餐饮服务;餐饮相关场所;餐饮相关,"赤龙街与五大街交口,津汇block夜市23号",津南区,,无,"117.313028,39.043757",117.313028,39.043757,7031.33,3.6,[],[],,7.2,一般,中等,,0,2025-12-05 22:20:17,False
B0L1GCAUVF,瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,仁永名居西北门东100米,津南区,,无,"117.317083,39.045191",117.317083,39.045191,7040.65,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:11,False
B0LRBUNVJZ,湘野浏阳菜馆,餐饮服务;中餐厅;湖南菜(湘菜),双港镇赤龙街仁永名居4商-103号,津南区,,17602610097,"117.315264,39.044757",117.315264,39.044757,7055.3,4.1,[],11:00-14:30 16:30-21:30,,8.2,受欢迎,中高,,0,2025-12-05 22:19:15,False
B0LGCRUFXN,悦柠记·手打柠檬茶,餐饮服务;冷饮店;冷饮店,仁永名居西北门西80米,津南区,,无,"117.315428,39.044819",117.315428,39.044819,7056.17,3.5,[],[],,7.0,一般,中等,,0,2025-12-05 22:20:17,False
B0K0L9YBDD,一只羊,餐饮服务;中餐厅;中餐厅,金地格林小城棕榈苑34-底商11号,津南区,,无,"117.317460,39.045628",117.31746,39.045628,7074.07,4.0,66.00,12:00-02:00,,9.0,受欢迎,中高,,0,2025-12-05 22:17:43,False
B0FFITCID6,沪上阿姨·精选茶饮(天津津南双港店),餐饮服务;冷饮店;冷饮店,双港镇赤龙街金地格林棕榈苑D34-8底商沪上阿姨,津南区,,18822498418,"117.316669,39.045518",117.316669,39.045518,7087.62,4.4,18.00,09:30-22:30,,8.3,受欢迎,中高,,0,2025-12-05 22:20:18,False
B0FFHE0MJ4,恩来顺火锅(双港赤龙街店),餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;清真菜馆,双港镇赤龙街金地格林棕榈苑34栋01号底商,津南区,,022-60778815,"117.316816,39.045565",117.316816,39.045565,7087.8,4.5,76.00,11:00-23:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:17:43,False
B0KRLR5HNT,食悦阁饭店,餐饮服务;中餐厅;中餐厅,双港镇津沽路西侧格林小城棕榈苑33-底商2号,津南区,,15998213808;18602293257;18651505606,"117.316222,39.045401",117.316222,39.045401,7089.91,4.3,41.00,10:00-24:00,,8.6,受欢迎,中高,,0,2025-12-05 22:19:02,False
B0LAGUT3SZ,蜜雪冰城(金地·格林世界棕榈苑店),餐饮服务;冷饮店;冷饮店,双港镇津沽路西侧格林小城棕榈苑33-底商4号,津南区,,13207524486,"117.316112,39.045378",117.316112,39.045378,7091.11,4.4,8.00,09:30-22:00,,8.3,受欢迎,中高,,0,2025-12-05 22:20:18,False
B0FFKHFHGZ,喜粤大排档(金地·格林世界棕榈苑店),餐饮服务;餐饮相关场所;餐饮相关,双港镇赤龙街金地格林棕榈苑33-11号底商,津南区,,13302050595,"117.315796,39.045279",117.315796,39.045279,7091.24,4.4,106.00,11:00-14:00 17:00-01:30,,9.8,受欢迎,中高,,0,2025-12-05 22:19:21,False
B0LRGRTC1J,西城加咖啡,餐饮服务;咖啡厅;咖啡厅,棕榈苑35号楼底商06号,津南区,,无,"117.317236,39.045736",117.317236,39.045736,7092.26,3.7,[],09:00-18:30,,7.4,一般,中等,,0,2025-12-05 22:21:12,False
B0FFMC62CJ,香海花鲜花店,购物服务;花鸟鱼虫市场;花卉市场|餐饮服务;糕饼店;糕饼店,双港镇津沽公路西侧格林小城棕榈苑32-底商10号,津南区,,17720105178;18502645176,"117.315156,39.045149",117.315156,39.045149,7099.09,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:16,False
B0G2SZKOKA,韶山冲·湖南菜(双港店),餐饮服务;中餐厅;湖南菜(湘菜),赤龙街棕榈苑31号楼4号底商,津南区,,13821104625,"117.314859,39.045100",117.314859,39.0451,7104.05,4.7,70.00,10:30-22:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:19:16,False
B0LUH5CXP0,库迪咖啡(赤龙街金地格林C区店),餐饮服务;咖啡厅;咖啡厅,赤龙街金地·格林世界橄榄苑C区31号楼1层,津南区,,17822169037,"117.313290,39.044690",117.31329,39.04469,7116.46,4.1,13.00,07:00-21:00,,7.7,受欢迎,中高,,0,2025-12-05 22:21:12,False
B0LG41FAV2,湘湘菜馆,餐饮服务;中餐厅;湖南菜(湘菜),微山南路与梨双路交叉口北100米,津南区,,无,"117.281233,39.024980",117.281233,39.02498,7126.05,3.4,[],[],,6.8,较少人,低,,0,2025-12-05 22:19:16,False
B0LROSWO8K,金玉楼休闲茶座,餐饮服务;茶艺馆;茶艺馆,津沽公路与祥水路交叉口西160米,津南区,,13012288468,"117.429417,38.989299",117.429417,38.989299,7133.39,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:45,False
B0FFK091CT,38度湘(聚福园店),餐饮服务;中餐厅;湖南菜(湘菜),双港镇梨双公路与微山路交汇处聚福园小区19-2,津南区,,022-28575666;17172001222,"117.281189,39.025081",117.281189,39.025081,7135.87,4.5,72.00,10:00-14:00 16:00-21:30,,10.0,非常受欢迎,高,,0,2025-12-05 22:19:16,False
B0I0XUDH3F,老碗面川湘菜(普泰花园店),餐饮服务;快餐厅;快餐厅,双港镇微山南路西侧普泰花园15-底商2号,津南区,,15022606616;15320051255,"117.276367,39.021176",117.276367,39.021176,7230.17,3.9,23.00,10:00-22:00,,7.3,一般,中等,,0,2025-12-05 22:19:03,False
B0FFJA1U8N,艾斯烤肉(普泰花园店),餐饮服务;餐饮相关场所;餐饮相关,艾斯烤肉,津南区,,022-58527859;18522370148,"117.276313,39.021142",117.276313,39.021142,7232.08,4.3,84.00,11:00-14:00 16:30-22:00,,9.6,受欢迎,中高,,0,2025-12-05 22:19:38,False
B001618TZO,丰年村中韩料理(领世深白店),餐饮服务;外国餐厅;韩国料理,梨双路红磡领世郡普泰花园12-9,津南区,,15302162197,"117.276070,39.021007",117.27607,39.021007,7241.81,4.6,83.00,24小时营业,,10.2,非常受欢迎,高,,0,2025-12-05 22:19:39,False
B0FFFAH4A2,妻家房(领世郡店),餐饮服务;外国餐厅;韩国料理,双港镇梨双公路西北侧普泰花园12号楼底商3,津南区,,022-58527802;13032285936,"117.275672,39.020762",117.275672,39.020762,7256.51,4.8,[],10:30-22:00,,9.6,非常受欢迎,高,,0,2025-12-05 22:19:39,False
B0K64YL64R,咕咕鸡·重庆鸡公煲,餐饮服务;中餐厅;四川菜(川菜),赤龙街与发港路交叉口东北200米,津南区,,无,"117.307304,39.043825",117.307304,39.043825,7258.21,3.6,[],[],,7.2,一般,中等,,0,2025-12-05 22:17:44,False
B0JDF5XANG,森亦彩茶坊(拾光汇店),餐饮服务;茶艺馆;茶艺馆,双港镇拾光汇西门4-1,津南区,,15822315853,"117.292486,39.036004",117.292486,39.036004,7261.31,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:45,False
B0H0S17QH2,国潮印象重庆火锅(长青大厦店)(暂停营业),餐饮服务;中餐厅;火锅店,双港地铁站C口步行420米,津南区,,022-28575881;13102085777,"117.280341,39.026475",117.280341,39.026475,7288.32,4.4,78.00,11:00-04:00,,9.8,受欢迎,中高,,0,2025-12-05 22:17:44,False
B0FFKTR13E,维尔纳斯意大利手工艺生日蛋糕(津南店),餐饮服务;糕饼店;糕饼店,双港镇梨双公路西北侧普泰花园9号楼底商13,津南区,,15600567000,"117.274096,39.019748",117.274096,39.019748,7314.53,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:16,False
B0LRBMLSX3,傅小家刨冰·栗子·爆米花,餐饮服务;冷饮店;冷饮店,双港镇金地格林棕榈苑16号楼4号底商,津南区,,18502227501,"117.316459,39.047698",117.316459,39.047698,7319.93,3.8,19.00,10:00-22:00,,7.1,一般,中等,,0,2025-12-05 22:20:19,False
B0FFIAPK3Z,棕榈岛饮品屋,餐饮服务;茶艺馆;茶艺馆,津沽路金地格林棕榈苑D16号楼底商,津南区,,13111456567;16602625086,"117.316330,39.047737",117.31633,39.047737,7327.99,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:11,False
B0J3HCQFJH,津食坊(亲和美园店),餐饮服务;中餐厅;四川菜(川菜),赤龙南街储祥道22号,西青区,,18630933193,"117.265949,39.005793",117.265949,39.005793,7330.41,4.0,61.00,11:00-21:00,,9.0,受欢迎,中高,,0,2025-12-05 22:19:03,False
B0L17R9BV6,味可797蛋糕,餐饮服务;糕饼店;糕饼店,微山南路与天津街交叉口东南100米,津南区,,无,"117.279275,39.027975",117.279275,39.027975,7463.69,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:16,False
B0K2JSZF27,库迪咖啡(双桥河福和园店),餐饮服务;咖啡厅;咖啡厅,福和园,津南区,,17822029703,"117.433363,38.986062",117.433363,38.986062,7466.78,4.2,13.00,[],,7.9,受欢迎,中高,,0,2025-12-05 22:21:13,False
B0L24HOI51,烤鱼大全,餐饮服务;中餐厅;特色/地方风味餐厅,双港镇金福临冷冻批发市场1库3门,津南区,,13114902951;13194688649,"117.308562,39.046556",117.308562,39.046556,7478.37,4.0,[],07:00-17:00,,8.0,受欢迎,中高,,0,2025-12-05 22:19:03,False
B0J094Q2BZ,luckin coffee 瑞幸咖啡(联东u谷产业园店),餐饮服务;咖啡厅;咖啡厅,双港高科技产业园区联东U谷16号楼1层大厅,津南区,,4000100100,"117.291728,39.038234",117.291728,39.038234,7493.33,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:13,False
B0JD2M966C,库迪咖啡(天津联东优谷店),餐饮服务;咖啡厅;咖啡厅,双港镇优谷产业园1号楼底商109号(西3门左侧),津南区,,17726081617,"117.291697,39.038286",117.291697,39.038286,7499.5,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:14,False
B0JB1ZF1NQ,幸运咖(金地格林店),餐饮服务;餐饮相关场所;餐饮相关,双港镇津沽路西侧格林小城梧桐苑35-底商8号,津南区,,15822656779,"117.313841,39.048629",117.313841,39.048629,7499.97,4.4,12.00,10:00-22:00,,8.3,受欢迎,中高,,0,2025-12-05 22:21:14,False
B0H1KU3AUA,阿杨集市·烤肉火锅一站式(金地·格林世界梧桐苑B区店),购物服务;综合市场;综合市场,双港镇金地格林B35-105号,津南区,,18522524452,"117.313689,39.048598",117.313689,39.048598,7501.8,3.7,[],,,7.4,一般,中等,,0,2025-12-05 22:17:45,False
B0JRYZ1O9D,津来喜国际洗衣(金地·格林世界梧桐苑B区店),餐饮服务;糕饼店;糕饼店|生活服务;洗衣店;洗衣店,金地格林梧桐苑35号楼-11号底商,津南区,,17800303365,"117.313519,39.048570",117.313519,39.04857,7504.57,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:17,False
B0FFKQXH0Y,九田家黑牛烤肉料理(双港店),餐饮服务;餐饮相关场所;餐饮相关,微山路天津街59号(双港地铁站D口步行190米),津南区,,022-89744077;18526856676,"117.279240,39.028796",117.27924,39.028796,7523.05,3.9,139.00,11:00-14:30 17:00-22:00,,8.8,一般,中等,,0,2025-12-05 22:19:39,False
B0H3CD8ZMF,THE MILL纯粹咖啡面包战斧牛排,餐饮服务;外国餐厅;外国餐厅,微山路领世郡星之星幼儿园旁黄色底商门脸带小院,津南区,,13521485326,"117.279706,39.029269",117.279706,39.029269,7525.05,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:22:24,False
B0FFF46DC9,大红袍川菜(王庄欣达公寓店),餐饮服务;中餐厅;四川菜(川菜),双桥河镇王庄村欣达公寓2-3,津南区,,15900296974,"117.434016,38.990393",117.434016,38.990393,7536.79,4.2,42.00,09:30-21:30,,8.4,受欢迎,中高,,0,2025-12-05 22:19:04,False
B0JUASQGJ5,川味牛蛙,餐饮服务;中餐厅;四川菜(川菜),微山南路与天津街交叉口西南20米,津南区,,无,"117.278545,39.028356",117.278545,39.028356,7539.43,3.6,[],[],,7.2,一般,中等,,0,2025-12-05 22:19:04,False
B0FFLK4YKW,鼎呱呱牛蛙火锅特色炒菜,餐饮服务;中餐厅;四川菜(川菜),领世郡商业街32-33号(双港地铁站C口步行160米),津南区,,13332023011,"117.278501,39.028367",117.278501,39.028367,7543.17,4.5,59.00,10:00-05:00,,10.0,非常受欢迎,高,,0,2025-12-05 22:17:45,False
B0FFIJ5615,云南原生态石锅坊(津南店),餐饮服务;中餐厅;中餐厅,双港镇领世郡商业街(双港地铁站C口步行140米),津南区,,022-59006381,"117.278422,39.028554",117.278422,39.028554,7561.42,4.6,120.00,10:30-14:30 17:00-21:30,,10.2,非常受欢迎,高,,0,2025-12-05 22:17:45,False
B0JAACIN44,天渝坊牛蛙火锅(津南店),餐饮服务;中餐厅;火锅店,微山南路与天津街交叉口南40米(双港地铁站C口步行160米),津南区,,15620169851,"117.278388,39.028570",117.278388,39.02857,7564.83,4.4,60.00,10:00-14:00 17:00-22:00,,9.8,受欢迎,中高,,0,2025-12-05 22:17:46,False
B0J0GHAZSK,龙四爷.铜锅涮肉(津南旗舰店),餐饮服务;餐饮相关场所;餐饮相关,微山路领世郡商业街18-25号(双港地铁站C口南90米),津南区,,022-69178198,"117.278289,39.028711",117.278289,39.028711,7581.27,4.7,83.00,11:00-23:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:17:46,False
B0FFITHAVE,南方湘菜,餐饮服务;中餐厅;湖南菜(湘菜),王庄欣达公寓南门旁,津南区,,15222678127,"117.434530,38.990484",117.43453,38.990484,7581.75,3.9,[],09:00-23:00,,7.8,一般,中等,,0,2025-12-05 22:19:17,False
B0FFKHT6PX,百合颂·烘焙Bily song,餐饮服务;糕饼店;糕饼店,双桥河镇祥水馨苑商业街福和园底商24号楼24-3,津南区,,17631737509;18902068665,"117.434812,38.986014",117.434812,38.986014,7592.04,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:17,False
B001611U1Z,川越食空老四川家常菜,餐饮服务;中餐厅;四川菜(川菜),微山南路摩力达产业园办公楼B座底商,津南区,,15900385398,"117.278532,39.029232",117.278532,39.029232,7601.09,4.2,43.00,10:00-22:00,,8.4,受欢迎,中高,,0,2025-12-05 22:19:05,False
B0LDUCCH46,歪胖子·山野鲜货火锅(天津首店),餐饮服务;中餐厅;火锅店,双港镇微山南路领世郡商业街(与天津街交口),津南区,,无,"117.278166,39.028942",117.278166,39.028942,7605.58,4.7,101.00,11:00-23:00,,10.4,非常受欢迎,高,,0,2025-12-05 22:17:47,False
B0HUXHKIBG,沪上阿姨·精选茶饮(天津津南双桥河店),餐饮服务;冷饮店;冷饮店,双桥河镇福和园底商25-31(沪上阿姨),津南区,,15620071089,"117.435231,38.986014",117.435231,38.986014,7628.25,4.0,23.00,09:30-22:30,,7.5,受欢迎,中高,,0,2025-12-05 22:20:19,False
B0FFJRBOIU,瑞幸咖啡(玫瑰庄园店),餐饮服务;咖啡厅;咖啡厅,旺港路亿蜂创新创业产业基地一层大堂,津南区,,4000100100,"117.300620,39.044696",117.30062,39.044696,7630.33,4.3,22.00,07:00-18:00,,8.1,受欢迎,中高,,0,2025-12-05 22:21:15,False
B0FFGDFQ3J,辣椒炒肉(微山路店),餐饮服务;中餐厅;湖南菜(湘菜),微山南路23号(双港地铁站D口步行220米),津南区,,15332109005,"117.278374,39.029508",117.278374,39.029508,7631.0,4.4,56.00,10:00-22:00,,9.8,受欢迎,中高,,0,2025-12-05 22:19:17,False
B0L2KLGO1B,皇大厨鲍汁羊排虾火锅,餐饮服务;中餐厅;火锅店,"微山南路103号,双港地D口往南60米",津南区,,无,"117.278369,39.029549",117.278369,39.029549,7634.21,4.3,[],11:00-22:00,,8.6,受欢迎,中高,,0,2025-12-05 22:17:47,False
B0LRYAV1P3,朝夕咖啡饮品刨冰,餐饮服务;咖啡厅;咖啡厅,领世路与领世环路交叉口西北300米,津南区,,无,"117.273525,39.024775",117.273525,39.024775,7654.77,0.2,[],[],,0.4,较少人,低,,0,2025-12-05 22:21:15,False
B0LDARJFE8,厚厚酸奶碗(津南店)(暂停营业),餐饮服务;冷饮店;冷饮店,微山南路西侧普雅花园底商36号楼102-02,津南区,,无,"117.272964,39.024644",117.272964,39.024644,7686.92,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:23:32,False
B0G2CK7AFG,凯利达烘焙店(世纪和福购物广场店),餐饮服务;糕饼店;糕饼店,世纪和福购物广场北门西80米,津南区,,无,"117.435978,38.985449",117.435978,38.985449,7693.35,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:18,False
B0K0R97PKU,瑞幸咖啡(西青万达广场店),餐饮服务;咖啡厅;咖啡厅,西青区开发区西青万达广场一层1080-1081号,西青区,,4000100100,"117.260211,38.970261",117.260211,38.970261,7708.67,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:16,False
B0K64DNCBP,香茶雅客(津南双桥店),餐饮服务;茶艺馆;茶艺馆,双桥河镇世纪和福购物广场一楼外一区,津南区,,13323352181,"117.436418,38.985456",117.436418,38.985456,7731.37,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:46,False
B0KRN1CT7R,蜜雪冰城(世纪和福购物广场店),餐饮服务;冷饮店;冷饮店,世纪和福购物广场北门旁,津南区,,18920215883,"117.436783,38.985461",117.436783,38.985461,7762.91,4.4,12.00,[],,8.3,受欢迎,中高,,0,2025-12-05 22:20:20,False
B0JDBSIA34,江南宫廷糕点(锦堂菜市场店),餐饮服务;糕饼店;糕饼店,北京街与微山南路交叉口东北40米(双港地铁站A口步行80米),津南区,,18622995098,"117.277795,39.030987",117.277795,39.030987,7773.98,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:18,False
B0LDH1U7ZV,库迪咖啡(李楼地铁站店),餐饮服务;咖啡厅;咖啡厅,双港镇李桃园西侧韵海路沿街商铺10号,津南区,,13116057020,"117.318531,39.053175",117.318531,39.053175,7833.1,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:16,False
B0LR57BBST,山西刀削面川湘菜,餐饮服务;中餐厅;四川菜(川菜),墨香公寓,西青区,,15822556848,"117.256312,38.985347",117.256312,38.985347,7836.79,3.6,[],09:00-23:00,,7.2,一般,中等,,0,2025-12-05 22:19:05,False
B0LRKCI9XE,luckin coffee 瑞幸咖啡(李楼地铁站店),餐饮服务;餐饮相关场所;餐饮相关,赤龙街d35-08号,津南区,,无,"117.318573,39.053233",117.318573,39.053233,7838.09,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:17,False
B0FFKVZQF5,沪上阿姨鲜果茶(天津津南锦堂市场店),餐饮服务;冷饮店;冷饮店,双港镇微山南路锦堂市场底商(地铁6号线A出口旁),津南区,,13114810185,"117.277431,39.031596",117.277431,39.031596,7841.51,4.2,13.00,10:00-22:00,,7.9,受欢迎,中高,,0,2025-12-05 22:20:20,False
B0FFJOBD7J,四川毛肚,餐饮服务;餐饮相关场所;餐饮相关,盛港路与五大街交叉口西南300米,津南区,,16622388036,"117.303785,39.048987",117.303785,39.048987,7907.68,3.8,[],08:00-21:00,,7.6,一般,中等,,0,2025-12-05 22:19:05,False
B0KUA6M8O8,luckin coffee 瑞幸咖啡(天津津南领世郡双港地铁站格林豪泰店),餐饮服务;咖啡厅;咖啡厅,上海街与微山南路交叉口东南100米,津南区,,4000100100,"117.276941,39.032254",117.276941,39.032254,7920.99,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:21:17,False
B0IU1HWYCX,蜜雪冰城(锦堂广场店),餐饮服务;冷饮店;冷饮店,上海街52号-A格林豪泰10号商铺,津南区,,18522371808,"117.276884,39.032295",117.276884,39.032295,7927.7,4.1,11.00,10:00-21:00,,7.7,受欢迎,中高,,0,2025-12-05 22:20:21,False
B0FFK8X926,莉莉娅俄罗斯面包坊(嘿嘛微批广场店),餐饮服务;糕饼店;糕饼店,赤龙街59号,津南区,,13945377367;17695969265,"117.280049,39.035158",117.280049,39.035158,7935.25,0.0,,,,0.0,较少人,低,,0,2025-12-05 22:24:19,False
